Filename,ElementID,ElementType,id,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
IfcBeam105.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rVe',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127484',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127484')>",15kM$yjmD0FxNxtEUi7rVe,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127484,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127484,
IfcBeam106.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rVf',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127485',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127485')>",15kM$yjmD0FxNxtEUi7rVf,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127485,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127485,
IfcBeam107.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rVg',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127486',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127486')>",15kM$yjmD0FxNxtEUi7rVg,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127486,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127486,
IfcBeam108.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rG8',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127516',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127516')>",15kM$yjmD0FxNxtEUi7rG8,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127516,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127516,
IfcBeam109.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rG9',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127517',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127517')>",15kM$yjmD0FxNxtEUi7rG9,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127517,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127517,
IfcBeam11.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('1WrzGm1SD2ev45B_OWQ39g',#2,'M_Concrete-Rectangular Beam:400 x 800mm:124590',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'124590')>",1WrzGm1SD2ev45B_OWQ39g,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:124590,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,124590,
IfcBeam110.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rGA',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127518',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127518')>",15kM$yjmD0FxNxtEUi7rGA,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127518,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127518,
IfcBeam111.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rH9',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127581',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127581')>",15kM$yjmD0FxNxtEUi7rH9,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127581,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127581,
IfcBeam112.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rHA',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127582',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127582')>",15kM$yjmD0FxNxtEUi7rHA,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127582,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127582,
IfcBeam113.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rHB',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127583',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127583')>",15kM$yjmD0FxNxtEUi7rHB,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127583,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127583,
IfcBeam114.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rIr',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127649',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127649')>",15kM$yjmD0FxNxtEUi7rIr,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127649,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127649,
IfcBeam115.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rIs',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127650',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127650')>",15kM$yjmD0FxNxtEUi7rIs,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127650,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127650,
IfcBeam116.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('15kM$yjmD0FxNxtEUi7rIt',#2,'M_Concrete-Rectangular Beam:400 x 800mm:127651',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'127651')>",15kM$yjmD0FxNxtEUi7rIt,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:127651,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,127651,
IfcBeam117.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('17qC4eX$v65AOIXuxtQbmF',#2,'UB-Universal Beam:254x102x28UB:128135',$,'UB-Universal Beam:254x102x28UB:71877',#3,#4,'128135')>",17qC4eX$v65AOIXuxtQbmF,IfcOwnerHistory,UB-Universal Beam:254x102x28UB:128135,,UB-Universal Beam:254x102x28UB:71877,IfcLocalPlacement,IfcProductDefinitionShape,128135,
IfcBeam118.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('17qC4eX$v65AOIXuxtQbm1',#2,'UB-Universal Beam:254x102x28UB:128137',$,'UB-Universal Beam:254x102x28UB:71877',#3,#4,'128137')>",17qC4eX$v65AOIXuxtQbm1,IfcOwnerHistory,UB-Universal Beam:254x102x28UB:128137,,UB-Universal Beam:254x102x28UB:71877,IfcLocalPlacement,IfcProductDefinitionShape,128137,
IfcBeam119.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('17qC4eX$v65AOIXuxtQbm3',#2,'UB-Universal Beam:254x102x28UB:128139',$,'UB-Universal Beam:254x102x28UB:71877',#3,#4,'128139')>",17qC4eX$v65AOIXuxtQbm3,IfcOwnerHistory,UB-Universal Beam:254x102x28UB:128139,,UB-Universal Beam:254x102x28UB:71877,IfcLocalPlacement,IfcProductDefinitionShape,128139,
IfcBeam12.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('1WrzGm1SD2ev45B_OWQ39q',#2,'M_Concrete-Rectangular Beam:400 x 800mm:124592',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'124592')>",1WrzGm1SD2ev45B_OWQ39q,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:124592,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,124592,
IfcBeam120.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('17qC4eX$v65AOIXuxtQbm5',#2,'UB-Universal Beam:254x102x28UB:128141',$,'UB-Universal Beam:254x102x28UB:71877',#3,#4,'128141')>",17qC4eX$v65AOIXuxtQbm5,IfcOwnerHistory,UB-Universal Beam:254x102x28UB:128141,,UB-Universal Beam:254x102x28UB:71877,IfcLocalPlacement,IfcProductDefinitionShape,128141,
IfcBeam121.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('17qC4eX$v65AOIXuxtQbm7',#2,'UB-Universal Beam:254x102x28UB:128143',$,'UB-Universal Beam:254x102x28UB:71877',#3,#4,'128143')>",17qC4eX$v65AOIXuxtQbm7,IfcOwnerHistory,UB-Universal Beam:254x102x28UB:128143,,UB-Universal Beam:254x102x28UB:71877,IfcLocalPlacement,IfcProductDefinitionShape,128143,
IfcBeam122.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('17qC4eX$v65AOIXuxtQbmP',#2,'UB-Universal Beam:254x102x28UB:128145',$,'UB-Universal Beam:254x102x28UB:71877',#3,#4,'128145')>",17qC4eX$v65AOIXuxtQbmP,IfcOwnerHistory,UB-Universal Beam:254x102x28UB:128145,,UB-Universal Beam:254x102x28UB:71877,IfcLocalPlacement,IfcProductDefinitionShape,128145,
IfcBeam123.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('17qC4eX$v65AOIXuxtQbmR',#2,'UB-Universal Beam:305x165x40UB:128147',$,'UB-Universal Beam:305x165x40UB:68912',#3,#4,'128147')>",17qC4eX$v65AOIXuxtQbmR,IfcOwnerHistory,UB-Universal Beam:305x165x40UB:128147,,UB-Universal Beam:305x165x40UB:68912,IfcLocalPlacement,IfcProductDefinitionShape,128147,
IfcBeam124.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2s$U3rTsz2Ag8ZA65PVR4O',#2,'M_Concrete-Rectangular Beam:300 x 600mm:128213',$,'M_Concrete-Rectangular Beam:300 x 600mm:69977',#3,#4,'128213')>",2s$U3rTsz2Ag8ZA65PVR4O,IfcOwnerHistory,M_Concrete-Rectangular Beam:300 x 600mm:128213,,M_Concrete-Rectangular Beam:300 x 600mm:69977,IfcLocalPlacement,IfcProductDefinitionShape,128213,
IfcBeam125.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2s$U3rTsz2Ag8ZA65PVR35',#2,'M_Concrete-Rectangular Beam:300 x 600mm:128264',$,'M_Concrete-Rectangular Beam:300 x 600mm:69977',#3,#4,'128264')>",2s$U3rTsz2Ag8ZA65PVR35,IfcOwnerHistory,M_Concrete-Rectangular Beam:300 x 600mm:128264,,M_Concrete-Rectangular Beam:300 x 600mm:69977,IfcLocalPlacement,IfcProductDefinitionShape,128264,
IfcBeam126.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2s$U3rTsz2Ag8ZA65PVR3p',#2,'M_Concrete-Rectangular Beam:300 x 600mm:128318',$,'M_Concrete-Rectangular Beam:300 x 600mm:69977',#3,#4,'128318')>",2s$U3rTsz2Ag8ZA65PVR3p,IfcOwnerHistory,M_Concrete-Rectangular Beam:300 x 600mm:128318,,M_Concrete-Rectangular Beam:300 x 600mm:69977,IfcLocalPlacement,IfcProductDefinitionShape,128318,
IfcBeam127.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2s$U3rTsz2Ag8ZA65PVR2L',#2,'M_Concrete-Rectangular Beam:300 x 600mm:128344',$,'M_Concrete-Rectangular Beam:300 x 600mm:69977',#3,#4,'128344')>",2s$U3rTsz2Ag8ZA65PVR2L,IfcOwnerHistory,M_Concrete-Rectangular Beam:300 x 600mm:128344,,M_Concrete-Rectangular Beam:300 x 600mm:69977,IfcLocalPlacement,IfcProductDefinitionShape,128344,
IfcBeam128.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2s$U3rTsz2Ag8ZA65PVR2v',#2,'M_Concrete-Rectangular Beam:300 x 600mm:128372',$,'M_Concrete-Rectangular Beam:300 x 600mm:69977',#3,#4,'128372')>",2s$U3rTsz2Ag8ZA65PVR2v,IfcOwnerHistory,M_Concrete-Rectangular Beam:300 x 600mm:128372,,M_Concrete-Rectangular Beam:300 x 600mm:69977,IfcLocalPlacement,IfcProductDefinitionShape,128372,
IfcBeam129.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2s$U3rTsz2Ag8ZA65PVR10',#2,'M_Concrete-Rectangular Beam:300 x 600mm:128397',$,'M_Concrete-Rectangular Beam:300 x 600mm:69977',#3,#4,'128397')>",2s$U3rTsz2Ag8ZA65PVR10,IfcOwnerHistory,M_Concrete-Rectangular Beam:300 x 600mm:128397,,M_Concrete-Rectangular Beam:300 x 600mm:69977,IfcLocalPlacement,IfcProductDefinitionShape,128397,
IfcBeam13.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('1WrzGm1SD2ev45B_OWQ39s',#2,'M_Concrete-Rectangular Beam:400 x 800mm:124594',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'124594')>",1WrzGm1SD2ev45B_OWQ39s,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:124594,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,124594,
IfcBeam130.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2s$U3rTsz2Ag8ZA65PVR1z',#2,'M_Concrete-Rectangular Beam:300 x 600mm:128432',$,'M_Concrete-Rectangular Beam:300 x 600mm:69977',#3,#4,'128432')>",2s$U3rTsz2Ag8ZA65PVR1z,IfcOwnerHistory,M_Concrete-Rectangular Beam:300 x 600mm:128432,,M_Concrete-Rectangular Beam:300 x 600mm:69977,IfcLocalPlacement,IfcProductDefinitionShape,128432,
IfcBeam131.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2s$U3rTsz2Ag8ZA65PVR0K',#2,'M_Concrete-Rectangular Beam:300 x 600mm:128473',$,'M_Concrete-Rectangular Beam:300 x 600mm:69977',#3,#4,'128473')>",2s$U3rTsz2Ag8ZA65PVR0K,IfcOwnerHistory,M_Concrete-Rectangular Beam:300 x 600mm:128473,,M_Concrete-Rectangular Beam:300 x 600mm:69977,IfcLocalPlacement,IfcProductDefinitionShape,128473,
IfcBeam132.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('02KFoBN5j9LQH$OVDzpXdx',#2,'M_HSS-Round Structural Tubing:HSS114.3X8.6:132740',$,'M_HSS-Round Structural Tubing:HSS114.3X8.6:130163',#3,#4,'132740')>",02KFoBN5j9LQH$OVDzpXdx,IfcOwnerHistory,M_HSS-Round Structural Tubing:HSS114.3X8.6:132740,,M_HSS-Round Structural Tubing:HSS114.3X8.6:130163,IfcLocalPlacement,IfcProductDefinitionShape,132740,
IfcBeam133.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('02KFoBN5j9LQH$OVDzpXdw',#2,'M_HSS-Round Structural Tubing:HSS114.3X8.6:132741',$,'M_HSS-Round Structural Tubing:HSS114.3X8.6:130163',#3,#4,'132741')>",02KFoBN5j9LQH$OVDzpXdw,IfcOwnerHistory,M_HSS-Round Structural Tubing:HSS114.3X8.6:132741,,M_HSS-Round Structural Tubing:HSS114.3X8.6:130163,IfcLocalPlacement,IfcProductDefinitionShape,132741,
IfcBeam134.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('3KQkoT3ZD758EdANtsCisU',#2,'M_HSS-Round Structural Tubing:HSS114.3X8.6:133227',$,'M_HSS-Round Structural Tubing:HSS114.3X8.6:130163',#3,#4,'133227')>",3KQkoT3ZD758EdANtsCisU,IfcOwnerHistory,M_HSS-Round Structural Tubing:HSS114.3X8.6:133227,,M_HSS-Round Structural Tubing:HSS114.3X8.6:130163,IfcLocalPlacement,IfcProductDefinitionShape,133227,
IfcBeam135.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('3KQkoT3ZD758EdANtsCisP',#2,'M_HSS-Round Structural Tubing:HSS114.3X8.6:133228',$,'M_HSS-Round Structural Tubing:HSS114.3X8.6:130163',#3,#4,'133228')>",3KQkoT3ZD758EdANtsCisP,IfcOwnerHistory,M_HSS-Round Structural Tubing:HSS114.3X8.6:133228,,M_HSS-Round Structural Tubing:HSS114.3X8.6:130163,IfcLocalPlacement,IfcProductDefinitionShape,133228,
IfcBeam136.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8B',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151693',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151693')>",2UD3D7uxP8kecbbBCRtz8B,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151693,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151693,
IfcBeam137.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz88',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151694',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151694')>",2UD3D7uxP8kecbbBCRtz88,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151694,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151694,
IfcBeam138.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz89',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151695',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151695')>",2UD3D7uxP8kecbbBCRtz89,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151695,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151695,
IfcBeam139.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8M',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151696',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151696')>",2UD3D7uxP8kecbbBCRtz8M,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151696,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151696,
IfcBeam14.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('1WrzGm1SD2ev45B_OWQ39o',#2,'M_Concrete-Rectangular Beam:400 x 800mm:124598',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'124598')>",1WrzGm1SD2ev45B_OWQ39o,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:124598,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,124598,
IfcBeam140.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8N',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151697',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151697')>",2UD3D7uxP8kecbbBCRtz8N,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151697,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151697,
IfcBeam141.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8K',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151698',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151698')>",2UD3D7uxP8kecbbBCRtz8K,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151698,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151698,
IfcBeam142.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8L',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151699',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151699')>",2UD3D7uxP8kecbbBCRtz8L,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151699,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151699,
IfcBeam143.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8I',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151700',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151700')>",2UD3D7uxP8kecbbBCRtz8I,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151700,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151700,
IfcBeam144.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8J',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151701',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151701')>",2UD3D7uxP8kecbbBCRtz8J,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151701,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151701,
IfcBeam145.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8G',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151702',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151702')>",2UD3D7uxP8kecbbBCRtz8G,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151702,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151702,
IfcBeam146.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8H',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151703',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151703')>",2UD3D7uxP8kecbbBCRtz8H,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151703,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151703,
IfcBeam147.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8U',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151704',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151704')>",2UD3D7uxP8kecbbBCRtz8U,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151704,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151704,
IfcBeam148.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8V',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151705',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151705')>",2UD3D7uxP8kecbbBCRtz8V,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151705,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151705,
IfcBeam149.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8S',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151706',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151706')>",2UD3D7uxP8kecbbBCRtz8S,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151706,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151706,
IfcBeam15.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('1WrzGm1SD2ev45B_OWQ39y',#2,'M_Concrete-Rectangular Beam:400 x 800mm:124600',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'124600')>",1WrzGm1SD2ev45B_OWQ39y,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:124600,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,124600,
IfcBeam150.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8T',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151707',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151707')>",2UD3D7uxP8kecbbBCRtz8T,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151707,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151707,
IfcBeam151.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8Q',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151708',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151708')>",2UD3D7uxP8kecbbBCRtz8Q,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151708,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151708,
IfcBeam152.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8R',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151709',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151709')>",2UD3D7uxP8kecbbBCRtz8R,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151709,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151709,
IfcBeam153.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8O',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151710',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151710')>",2UD3D7uxP8kecbbBCRtz8O,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151710,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151710,
IfcBeam154.ifc,1,IfcBeam,"<bound method entity_instance.id of #1=IfcBeam('2UD3D7uxP8kecbbBCRtz8P',#2,'M_Concrete-Rectangular Beam:400 x 800mm:151711',$,'M_Concrete-Rectangular Beam:400 x 800mm:69975',#3,#4,'151711')>",2UD3D7uxP8kecbbBCRtz8P,IfcOwnerHistory,M_Concrete-Rectangular Beam:400 x 800mm:151711,,M_Concrete-Rectangular Beam:400 x 800mm:69975,IfcLocalPlacement,IfcProductDefinitionShape,151711,
